Material_Type,Material_Name,C10_library_LSE,C11_library_LSE,C12_library_LSE,C13_library_LSE,C14_library_LSE,OE_retrieved_LST,C10_OE_retrieved_LSE,C11_OE_retrieved_LSE,C12_OE_retrieved_LSE,C13_OE_retrieved_LSE,C14_OE_retrieved_LSE,OE_retrieved_LST_uncertainty,C10_OE_retrieved_LSE_uncertainty,C11_OE_retrieved_LSE_uncertainty,C12_OE_retrieved_LSE_uncertainty,C13_OE_retrieved_LSE_uncertainty,C14_OE_retrieved_LSE_uncertainty
Low_emiss,Quercus lobata 2,0.955571154,0.960357033,0.960357033,0.941478608,0.945187395,305.58896,0.9533969,0.9544509,0.95418936,0.9400016,0.9388403,1.428574,0.032007765,0.028908165,0.0270367,0.022017453,0.021703202
Low_emiss,Salvia leucophylla 1,0.944161025,0.950375533,0.950375533,0.928439858,0.929684524,305.02374,0.9551928,0.9537365,0.953531,0.93634105,0.9359144,1.4186676,0.03216375,0.028953997,0.02705688,0.021999633,0.021682616
Low_emiss,Heteromeles arbutifolia 2,0.945201578,0.940558233,0.940558233,0.940978898,0.942892186,305.59607,0.9391655,0.9354924,0.93535525,0.93506706,0.93735975,1.4186676,0.03172621,0.028643679,0.026785195,0.022013547,0.021735597
Low_emiss,Ceanothus spinosus 1,0.930669123,0.927267733,0.927267733,0.935389365,0.936731267,305.4077,0.9306012,0.9264652,0.9261023,0.93357384,0.9364119,1.4215736,0.031582307,0.028471278,0.02660785,0.022016166,0.021756615
Low_emiss,Ceanothus spinosus 1,0.955983251,0.950670798,0.950670798,0.958523634,0.959245733,306.37378,0.9319961,0.9303539,0.9303175,0.94025415,0.9425714,1.44583,0.03147017,0.028502077,0.026650509,0.022070458,0.021797616
Low_emiss,Baccharis pilularis 2,0.951799755,0.949519739,0.949519739,0.938511374,0.939913633,305.52362,0.94843024,0.9450627,0.94499063,0.9359763,0.9368562,1.4255165,0.031918876,0.028780105,0.026885584,0.022002628,0.021704262
Low_emiss,Ceanothus megacarpus 1,0.94792586,0.941460591,0.941460591,0.942386612,0.942806765,305.64038,0.9397791,0.9357137,0.9355571,0.9350857,0.9374186,1.4186676,0.031724434,0.028668294,0.026804764,0.022000672,0.021723501
Low_emiss,Heteromeles arbutifolia 2,0.946715587,0.934472172,0.934472172,0.934149887,0.928179343,305.2272,0.94380224,0.93757975,0.93736935,0.9316376,0.9341997,1.4186676,0.031866472,0.028687973,0.026809586,0.021981804,0.021701373
Low_emiss,Arctostaphylos glandulosa 2,0.945663028,0.945423998,0.945423998,0.940544785,0.941735396,305.5288,0.94308573,0.940918,0.9408829,0.9365999,0.93795264,1.4186676,0.031836975,0.02869167,0.02681374,0.022032445,0.021731459
Low_emiss,Arctostaphylos glandulosa 2,0.927182369,0.92563645,0.92563645,0.92742174,0.927336254,304.97955,0.9374623,0.9336791,0.93346447,0.9325557,0.9344813,1.4129845,0.03180399,0.028605139,0.026716813,0.021985434,0.021709625
Low_emiss,Baccharis pilularis 1,0.963218266,0.961037499,0.961037499,0.947795381,0.9506909,305.96954,0.9497302,0.9480716,0.9478684,0.93881816,0.9392034,1.4346052,0.03189173,0.028806116,0.026935454,0.022016037,0.021712469
Low_emiss,Ceanothus spinosus 2,0.937163844,0.93825623,0.93825623,0.94255502,0.948116432,305.7744,0.9314853,0.9294585,0.9291824,0.9364087,0.9387526,1.4280324,0.03154997,0.028519161,0.026661541,0.02204978,0.021784086
Low_emiss,Ceanothus megacarpus 3,0.950635893,0.943589497,0.943589497,0.94418939,0.943289977,305.76538,0.94074404,0.93558127,0.9352979,0.9355125,0.9377717,1.4292762,0.03171589,0.028618978,0.026757112,0.022004684,0.02173046
Low_emiss,Ceanothus spinosus 3,0.936144026,0.939362072,0.939362072,0.945998686,0.950089131,305.79413,0.9290366,0.9300322,0.9298573,0.93941134,0.9407747,1.4301909,0.031495094,0.028503839,0.026647303,0.022070663,0.02179681
Low_emiss,Heteromeles arbutifolia 3,0.952569801,0.946152524,0.946152524,0.949155472,0.950061729,306.02734,0.9366523,0.9329275,0.9327272,0.9368585,0.939305,1.4348397,0.031615693,0.028573971,0.026712302,0.022023404,0.0217511
Low_emiss,Arctostaphylos glandulosa 3,0.942651899,0.94135277,0.94135277,0.939575813,0.938901906,305.44522,0.94149095,0.9388782,0.9388327,0.93585217,0.9374736,1.4186676,0.031797722,0.028687973,0.026809586,0.022015747,0.02173074
Low_emiss,Ceanothus spinosus 3,0.947352571,0.952394639,0.952394639,0.956086936,0.959183664,306.1376,0.93269783,0.93588203,0.93591136,0.9440625,0.944156,1.4404936,0.03149609,0.028573204,0.026722435,0.022093385,0.021813922
Low_emiss,Ceanothus spinosus 2,0.919448044,0.916124612,0.916124612,0.923852618,0.925869206,304.95474,0.93010634,0.924491,0.92392737,0.92945194,0.9329109,1.4110957,0.03166588,0.028492853,0.026601784,0.021981804,0.021725649
Low_emiss,Baccharis pilularis 2,0.958496462,0.957691477,0.957691477,0.946275622,0.949036648,305.8644,0.9477253,0.9469461,0.94677496,0.93880826,0.9391586,1.4305055,0.031869248,0.028783282,0.026903583,0.02201641,0.021713614
Low_emiss,Ceanothus megacarpus 2,0.929680329,0.924767882,0.924767882,0.925045983,0.925349464,304.97415,0.9391017,0.93303317,0.93274295,0.9299818,0.93267035,1.4133027,0.03183488,0.02861573,0.02672663,0.021981804,0.021704262
Low_emiss,Ceanothus megacarpus 3,0.951550433,0.946798817,0.946798817,0.946224905,0.946167626,305.82153,0.94045794,0.93734264,0.9371521,0.93721604,0.93897897,1.432466,0.03171459,0.028670387,0.026808918,0.022021852,0.021739813
Low_emiss,Baccharis pilularis 1,0.962659954,0.958040876,0.958040876,0.951729793,0.95340495,306.12378,0.94481707,0.94203794,0.94192284,0.9389474,0.9401031,1.4351897,0.031777695,0.028706267,0.026824474,0.022019854,0.02173268
Low_emiss,Ceanothus megacarpus 2,0.955948286,0.949398167,0.949398167,0.95103984,0.951083878,306.08212,0.9387551,0.9351902,0.9350421,0.93791604,0.939944,1.4336334,0.03165955,0.028625038,0.026766215,0.02202787,0.021755457
Low_emiss,Arctostaphylos glandulosa 1,0.95489128,0.95640081,0.95640081,0.94098587,0.94281152,305.5663,0.9521214,0.95161784,0.951331,0.9388249,0.938265,1.4258943,0.031980846,0.028870273,0.026989667,0.022008594,0.021700889
Low_emiss,Pinus ponderosa 3,0.960729664,0.954049632,0.954049632,0.955366369,0.957902408,306.35745,0.9369923,0.9336717,0.9335693,0.9385102,0.94082713,1.4421676,0.031598005,0.028599925,0.026737817,0.022038128,0.021765534
Low_emiss,Abies concolor 1,0.956867998,0.952556864,0.952556864,0.953591562,0.954241282,306.15253,0.93834215,0.9365116,0.9364317,0.9397489,0.94124365,1.4368317,0.031629343,0.028604032,0.026743105,0.02203546,0.021760385
Low_emiss,Pinus ponderosa 1,0.964889688,0.957978147,0.957978147,0.956294962,0.958421492,306.38104,0.94033456,0.9373402,0.93727064,0.9385947,0.9408732,1.4395417,0.031666297,0.028638614,0.026794305,0.022027623,0.021756558
Low_emiss,Pinus lambertiana 2,0.960705642,0.956056657,0.956056657,0.956225266,0.95639509,306.2505,0.9397527,0.93786055,0.937865,0.9404017,0.94188035,1.4378382,0.031655107,0.028658556,0.026806798,0.022052316,0.021770226
Low_emiss,Salvia leucophylla 1,0.944362125,0.959196381,0.959196381,0.916770071,0.913958794,304.0812,0.9802504,0.9838165,0.9835149,0.93995035,0.93403316,1.3975552,0.03266625,0.029373713,0.0274639,0.021979112,0.021592995
Low_emiss,Quercus douglasii 2,0.959897834,0.962224634,0.962224634,0.946494891,0.949725614,305.81613,0.9510755,0.95181763,0.95165235,0.94047105,0.9398314,1.4338814,0.031923644,0.028861444,0.026995296,0.022032268,0.021717586
Low_emiss,Quercus douglasii 2,0.961977582,0.963507803,0.963507803,0.941688498,0.945743928,305.68237,0.95616615,0.9557012,0.95542026,0.9383555,0.93776405,1.4292313,0.03206575,0.02894316,0.027058091,0.021999381,0.021690238
Low_emiss,Quercus lobata 2,0.95576801,0.957621161,0.957621161,0.93631384,0.940864635,305.46768,0.95529795,0.95425445,0.95387024,0.93667454,0.9363741,1.424339,0.03209028,0.028931536,0.027045462,0.02199404,0.021685531
Low_emiss,Salvia leucophylla 2,0.955547503,0.964613902,0.964613902,0.937504982,0.937859633,305.20422,0.9632106,0.966627,0.96640104,0.9424149,0.9390179,1.4208443,0.032241233,0.029088896,0.027202403,0.022025276,0.02167687
Low_emiss,Quercus agrifolia 1,0.906936429,0.903980333,0.903980333,0.903739314,0.90552814,304.0954,0.9375675,0.9290673,0.9281199,0.92322934,0.9266819,1.3954678,0.03192282,0.028619317,0.026720593,0.021938019,0.021665836
Low_emiss,Salvia leucophylla 3,0.934115002,0.943709146,0.943709146,0.910487263,0.905775122,303.83975,0.9736935,0.97347224,0.9730683,0.93549997,0.9314437,1.3946433,0.03256196,0.02923421,0.027335953,0.021962468,0.021598112
Low_emiss,Quercus lobata 3,0.955262987,0.953649426,0.953649426,0.940301146,0.943607668,305.6662,0.9494624,0.94682425,0.9465111,0.93637174,0.9370668,1.4274006,0.031933654,0.028805688,0.026922243,0.021990333,0.021691833
Low_emiss,Quercus lobata 3,0.956743889,0.959341012,0.959341012,0.936920578,0.940328895,305.4331,0.9572642,0.95657647,0.95621365,0.9377001,0.9368241,1.4228328,0.03213678,0.028963046,0.02707525,0.021984776,0.021672932
Low_emiss,Quercus lobata 1,0.959570057,0.958712077,0.958712077,0.942462351,0.945655844,305.73346,0.9521187,0.9503403,0.950074,0.93768775,0.9378352,1.4281964,0.031975973,0.028862154,0.026981637,0.022015782,0.021702513
Low_emiss,Quercus lobata 1,0.949085857,0.94444189,0.94444189,0.937465614,0.938567304,305.46118,0.9453307,0.9412534,0.94109994,0.9347143,0.93646836,1.4186676,0.031858366,0.028687973,0.026809586,0.02198845,0.021704847
Low_emiss,Salvia leucophylla 2,0.948810478,0.96074778,0.96074778,0.922169786,0.918315706,304.32367,0.9776295,0.9803944,0.9801905,0.9405363,0.9351853,1.4062935,0.032580864,0.029331066,0.027423657,0.021982498,0.021608042
Low_emiss,Quercus agrifolia 3,0.937567533,0.934396945,0.934396945,0.937552045,0.936474654,305.35712,0.9378888,0.93434453,0.9342299,0.9344227,0.9366444,1.4186676,0.031733792,0.02865313,0.026802653,0.02201486,0.021729983
Low_emiss,Salvia leucophylla 1,0.948116178,0.955554758,0.955554758,0.930280182,0.929706947,304.88312,0.962603,0.9640293,0.9638327,0.93931705,0.93659735,1.4138646,0.0322632,0.029063627,0.027169444,0.021985598,0.021653837
Low_emiss,Quercus agrifolia 2,0.962134212,0.960249003,0.960249003,0.96235895,0.963399079,306.4698,0.937002,0.937317,0.9373741,0.943571,0.94432867,1.4447898,0.03153871,0.028626362,0.02675956,0.022071375,0.021797294
Low_emiss,Quercus lobata 2,0.953303876,0.955239415,0.955239415,0.939305409,0.943154213,305.56216,0.9507335,0.9501082,0.9497684,0.93776745,0.9375812,1.4257143,0.031987544,0.028863776,0.026985997,0.022003016,0.021704262
Low_emiss,Quercus agrifolia 3,0.954369366,0.952176015,0.952176015,0.953187085,0.953941952,306.09235,0.9380759,0.9372658,0.93717587,0.9404505,0.94158345,1.4396039,0.031620916,0.028646505,0.026791707,0.02205515,0.021771617
Low_emiss,Quercus agrifolia 2,0.947528758,0.941515218,0.941515218,0.945416024,0.94750165,305.91354,0.9361488,0.93046564,0.9302486,0.9356255,0.938163,1.4307793,0.031609863,0.028548878,0.026703235,0.022020683,0.021756038
Low_emiss,Quercus douglasii 1,0.958666651,0.956317871,0.956317871,0.946786591,0.950450875,305.95398,0.9454576,0.9435326,0.9433405,0.937697,0.93882835,1.4372075,0.03184122,0.028759757,0.02688353,0.02202177,0.021721395
Low_emiss,Acer rubrum,0.843164588,0.840499722,0.840499722,0.83703766,0.833194758,300.9529,0.9443235,0.92555094,0.9238204,0.9018598,0.90668017,1.3378183,0.03247927,0.028694686,0.026736636,0.021792095,0.021528302
Low_emiss,Fagus grandifolia,0.955394065,0.94656927,0.94656927,0.916408285,0.931211853,305.31848,0.95684695,0.94603944,0.94511986,0.9217391,0.92580503,1.4176441,0.03228623,0.028919976,0.027020037,0.021890756,0.021579547
Low_emiss,Acer rubrum,0.92799862,0.928889673,0.928889673,0.935358728,0.926192049,304.87564,0.94000876,0.93805915,0.93801236,0.9384833,0.93877137,1.414163,0.031768054,0.02863997,0.02677312,0.022026565,0.021742271
Low_emiss,Quercus rubra,0.953046571,0.948185708,0.948185708,0.946000195,0.952460503,306.08386,0.9367586,0.93298125,0.9326788,0.9353061,0.93804497,1.4328604,0.031669542,0.028613677,0.026742043,0.022016805,0.021740697
Low_emiss,Betula papyrifera,0.946979908,0.943560238,0.943560238,0.93983801,0.935460369,305.39786,0.9449601,0.9420496,0.9420113,0.9358577,0.9371378,1.4186676,0.031859238,0.028713789,0.026836451,0.022002043,0.021707905
Low_emiss,Acer pensylvanicum,0.953622054,0.961300686,0.961300686,0.950029263,0.956469427,305.9747,0.94334054,0.9477141,0.94765556,0.94301254,0.9421128,1.4337668,0.031794745,0.028771373,0.026905486,0.022068677,0.02176261
Low_emiss,Acer rubrum,0.957529742,0.96088952,0.96088952,0.923201714,0.926551374,304.86282,0.9718928,0.9695062,0.96889174,0.93412733,0.9323212,1.4126698,0.0325029,0.02918964,0.027279653,0.021938631,0.021587947
Low_emiss,Fagus grandifolia,0.962592709,0.950677706,0.950677706,0.925597365,0.932576469,305.44788,0.95902485,0.94835365,0.94766665,0.92556125,0.92879766,1.4187105,0.03224447,0.028915124,0.027032906,0.021899557,0.02159325
Low_emiss,Quercus rubra,0.962491869,0.944236286,0.944236286,0.949777592,0.94017507,305.89944,0.9450336,0.934678,0.93449056,0.9346233,0.9378003,1.4296409,0.03174713,0.02861222,0.026739895,0.021977708,0.021704262
Low_emiss,Acer rubrum,0.846954666,0.854292328,0.854292328,0.841882653,0.840184708,301.01157,0.9506467,0.93841606,0.93689317,0.9086766,0.9104828,1.3410804,0.032565977,0.028914537,0.02696086,0.021824077,0.021525757
Low_emiss,Betula papyrifera,0.960951495,0.949561052,0.949561052,0.954111635,0.949405084,306.1296,0.94082534,0.93496305,0.93485945,0.93773204,0.9401526,1.4354688,0.03164901,0.02857842,0.026728585,0.022013469,0.021741727
Low_emiss,Betula lenta,0.945008134,0.946386613,0.946386613,0.941690555,0.943682291,305.587,0.9425151,0.94084495,0.9408191,0.9377747,0.9388912,1.4274629,0.031788617,0.028709799,0.02684326,0.022030594,0.021737996
Low_emiss,Quercus rubra,0.960362113,0.952691844,0.952691844,0.94787774,0.952465382,306.15128,0.9411695,0.93646455,0.9361637,0.934987,0.937767,1.4352407,0.03174045,0.028668711,0.026807055,0.022002814,0.021728525
Low_emiss,Fagus grandifolia,0.961790347,0.948679518,0.948679518,0.928041939,0.931413432,305.42313,0.9581625,0.94728506,0.94660735,0.9268406,0.929903,1.4212123,0.032186765,0.028892636,0.026998306,0.021904992,0.021604922
Low_emiss,Quercus rubra,0.957444695,0.939896565,0.939896565,0.946382308,0.934850328,305.6288,0.9421829,0.9360323,0.93584675,0.93355536,0.9364061,1.4186676,0.03179419,0.028622637,0.02675648,0.021981804,0.021704262
Low_emiss,Betula papyrifera,0.83118847,0.818786202,0.818786202,0.820781203,0.81789282,300.47473,0.94102085,0.9126998,0.9099721,0.89093155,0.89961755,1.3269541,0.032604255,0.02840517,0.026438184,0.02160261,0.021393519
Low_emiss,Acer rubrum,0.942277982,0.951272027,0.951272027,0.938290756,0.933807361,305.2168,0.9506483,0.952725,0.95278674,0.93982404,0.93871295,1.4186676,0.031996835,0.02888368,0.026991514,0.02203702,0.021719832
Low_emiss,Betula lenta,0.937940869,0.94788734,0.94788734,0.93780619,0.944945898,305.4527,0.942784,0.9432691,0.94330347,0.9384974,0.9389877,1.4186676,0.031847186,0.02875306,0.026853269,0.022032155,0.02174253
Low_emiss,Acer rubrum,0.894889788,0.907089056,0.907089056,0.895886104,0.890961878,303.10846,0.9517573,0.9512768,0.95071477,0.9311373,0.92906547,1.3831247,0.032230053,0.02891184,0.02700575,0.021973643,0.021654634
Low_emiss,Quercus rubra,0.958713594,0.95088758,0.95088758,0.94524056,0.954276867,306.22617,0.9385785,0.9333909,0.93332165,0.9326786,0.93632776,1.4369463,0.031722434,0.028623547,0.026758976,0.021988008,0.021715999
Low_emiss,Betula papyrifera,0.960766916,0.9513587,0.9513587,0.95727197,0.954161917,306.26163,0.93774396,0.93349713,0.9334603,0.93939376,0.9415621,1.4409391,0.03157488,0.02856953,0.02670991,0.022031382,0.021767413
Low_emiss,Quercus rubra,0.950709457,0.935844864,0.935844864,0.94109323,0.937878201,305.58246,0.9389549,0.9327149,0.9324844,0.932274,0.9356493,1.4186676,0.031717964,0.02859946,0.026745707,0.021981804,0.021705301
Low_emiss,Fresh leaf of Eucalyptus tree,0.964541551,0.962324819,0.96063539,0.95916846,0.960834794,306.3969,0.9403371,0.9399393,0.93967736,0.9416754,0.94278157,1.4403437,0.03164789,0.028669557,0.026796874,0.022057028,0.021775864
Low_emiss,Leaf of Maple (Red Star),0.957654199,0.94451111,0.945265622,0.961038243,0.964684383,306.76495,0.9234257,0.91721904,0.9172954,0.9362862,0.9411853,1.446122,0.031273864,0.028323943,0.02647518,0.022042487,0.021810755
Low_emiss, Leaf of Bronze Loquat (eriobotrya),0.964169737,0.961255937,0.960602089,0.959428315,0.959052882,306.3326,0.94145125,0.94106597,0.94097835,0.9422976,0.9430781,1.4399693,0.031656716,0.028676437,0.026809586,0.022054253,0.021769797
Low_emiss,Leaf of India Hawthorne (Raphiolepis India),0.961498527,0.961061392,0.960641772,0.960110793,0.959830064,306.30646,0.94030434,0.9414624,0.94149363,0.94381166,0.9440064,1.4414831,0.031626828,0.02867381,0.026809586,0.022069203,0.021786205
Low_emiss,Leaf of Laurel Tree (ficus microcarpa nitida),0.956576194,0.955580331,0.959510379,0.941670651,0.939242465,305.40793,0.9566404,0.95592344,0.9562776,0.94051594,0.9388345,1.4269562,0.03204135,0.028935665,0.02706362,0.022005085,0.02168664
Low_emiss,Leaf Magnolia (1st day),0.963007959,0.955905646,0.952569062,0.95682506,0.954381753,306.27505,0.9399926,0.93600637,0.9354105,0.939146,0.94134307,1.4389728,0.031623967,0.02860972,0.026747389,0.022033839,0.021759776
Low_emiss,Leaf of Arailia japonica,0.963606436,0.96101518,0.95988554,0.960778989,0.963226485,306.48618,0.93744016,0.9368937,0.93671006,0.9417869,0.9432974,1.4459177,0.031586837,0.028609691,0.026759453,0.022056414,0.021785116
Soil,Light yellowish brown loam,0.95554335,0.972820399,0.972820399,0.977056988,0.974237174,305.1428,0.9669856,0.97936153,0.97294295,0.9835735,0.97822845,1.4230311,0.031334203,0.028690718,0.026832834,0.022247251,0.021996804
Soil,Red-orange sandy loam,0.886679719,0.913404008,0.913404008,0.968090906,0.968155648,304.63162,0.91252583,0.92963046,0.92334914,0.981841,0.9797923,1.4108282,0.030386796,0.027942998,0.026119517,0.022356965,0.022198573
Soil,Grey calcareous silty soil,0.911181546,0.951959222,0.951959222,0.969804576,0.966815707,304.24405,0.94768786,0.9749335,0.96907175,0.9930122,0.98316646,1.3963642,0.03128212,0.02896194,0.027087584,0.02254784,0.022190994
Soil,Pale brown silty loam,0.96457583,0.956186114,0.956186114,0.974670431,0.970842016,305.57608,0.9585583,0.9555018,0.9488235,0.96907043,0.9707931,1.4235669,0.031180365,0.0283907,0.026545405,0.022140054,0.021945959
Soil,Reddish brown fine sandy loam,0.840920642,0.875246045,0.875246045,0.968814977,0.97414776,304.6865,0.86414844,0.8892842,0.88363045,0.98144895,0.98112714,1.4117265,0.02938172,0.027492622,0.025720749,0.022766078,0.022570215
Soil,Red-orange sandy loam,0.903690573,0.927106159,0.927106159,0.972814326,0.975119875,305.13196,0.9204589,0.93571675,0.9295327,0.9806857,0.97937167,1.4235331,0.030526744,0.028034046,0.026221503,0.02235405,0.022177586
Soil,Brown to dark brown gravelly loam,0.977001155,0.974404353,0.974404353,0.973608567,0.970964596,305.45282,0.9751309,0.97519106,0.96854097,0.97237253,0.971211,1.4255179,0.031497862,0.028715277,0.026859535,0.022148568,0.021895267
Soil,Light yellowish brown interior dry gravelly loam,0.944902924,0.962606889,0.962606889,0.971633696,0.970557849,304.9639,0.96073705,0.9724354,0.9659596,0.98102504,0.9768256,1.4187579,0.031242808,0.028590398,0.026748395,0.022239426,0.022008285
Soil,Brown to dark brown loamy sand,0.823928855,0.83995174,0.83995174,0.959903514,0.96576661,304.7936,0.8416482,0.8532184,0.84754145,0.96727747,0.9739961,1.4116213,0.02882338,0.026823051,0.02509752,0.022598857,0.022524169
Soil,Brown to dark brown sandy loam,0.898777072,0.911498345,0.911498345,0.968528133,0.969210273,305.1736,0.9126902,0.921459,0.9150414,0.9742804,0.97568476,1.4176807,0.030402549,0.027891971,0.026083518,0.0223157,0.022166234
Soil,Red-orange sandy loam,0.933113764,0.943938285,0.943938285,0.976219674,0.975128554,305.30765,0.93931806,0.9477072,0.9412822,0.9779575,0.97687495,1.4255469,0.030840056,0.02824225,0.02642493,0.022266597,0.022076685
Soil,Very dark grayish brown silty loam,0.944887736,0.940944062,0.940944062,0.972734237,0.972882698,305.53766,0.9415355,0.94079155,0.9341591,0.96883965,0.971394,1.4250966,0.030899672,0.028186625,0.026357759,0.02218006,0.022011353
Soil,Grayish brown loam,0.955662283,0.954933007,0.954933007,0.972821197,0.974443858,305.53824,0.9533218,0.95428145,0.9476516,0.97083473,0.97168124,1.4258024,0.031132836,0.028377032,0.026529772,0.022176536,0.021973599
Soil,Light yellowish brown loamy sand,0.915951386,0.916820438,0.916820438,0.958558558,0.963422445,305.06616,0.9248478,0.92587036,0.91844875,0.96386534,0.9687356,1.4176807,0.030667327,0.027980063,0.02614417,0.022193808,0.022058144
Soil,Red-orange sandy soil.,0.878165808,0.910461417,0.910461417,0.967361624,0.965822895,304.4159,0.91036,0.93092996,0.92474145,0.98501664,0.9815019,1.4097506,0.03034864,0.027932646,0.02610523,0.022407131,0.022230903
Soil,Fluvial deposit,0.904475048,0.924828623,0.924828623,0.97146968,0.971039971,305.05005,0.921656,0.93570495,0.92945343,0.979622,0.9786477,1.4176807,0.030529344,0.028061105,0.026231287,0.022324638,0.022148727
Soil,Very dark grayish brown loam,0.968203436,0.957395615,0.957395615,0.971941256,0.973681505,305.7276,0.95822996,0.95317215,0.94636196,0.9655549,0.96841824,1.4251971,0.031208262,0.028393675,0.026544245,0.02210921,0.021929253
Soil,Gray/dark brown extremely stoney coarse sandy,0.954021435,0.939699692,0.939699692,0.964709842,0.966864748,305.539,0.94824916,0.940163,0.93322897,0.9608118,0.9657179,1.4226094,0.031043407,0.02820253,0.026367186,0.02209694,0.021932023
Soil,Sandy Loam/alluvium,0.927756461,0.923991953,0.923991953,0.971934224,0.974546861,305.58963,0.92292506,0.9227916,0.9162381,0.966306,0.97138804,1.424034,0.030556899,0.027935902,0.026111957,0.02220945,0.022065517
Soil,Vary dark grayish brown loam,0.919787287,0.931429407,0.931429407,0.971056026,0.969032572,305.0474,0.9325019,0.9408941,0.93441355,0.9765457,0.9760435,1.4181787,0.030710641,0.028139533,0.026321737,0.022272175,0.022088744
Soil,Dark grayish brown silty loam,0.966985171,0.962124866,0.962124866,0.975587424,0.973297123,305.5976,0.9615878,0.96059334,0.95389926,0.97118807,0.97173476,1.4254782,0.031239787,0.028450904,0.026616465,0.022141997,0.021941323
Soil,Brown fine sandy loam,0.921786069,0.9213226,0.9213226,0.965961672,0.964181378,305.2128,0.9267759,0.9277055,0.9207892,0.9657876,0.97026074,1.4176807,0.030668823,0.028025651,0.026199816,0.0222023,0.022058144
Soil,Brown sandy loam,0.933134375,0.906878312,0.906878312,0.962063186,0.967262763,305.48676,0.9182266,0.90825313,0.9017312,0.9562217,0.964789,1.4176807,0.030540429,0.027745536,0.025915494,0.022113146,0.022025904
Soil,Brown loamy fine sand,0.892689669,0.88761584,0.88761584,0.962780927,0.969050176,305.40262,0.89362395,0.8906916,0.8840484,0.9604281,0.9685795,1.4167489,0.030030536,0.027482513,0.025676772,0.02222011,0.02214664
Soil,Brown to dark brown silt loam,0.955977225,0.94971481,0.94971481,0.972242094,0.97570085,305.70227,0.94835794,0.9457567,0.93905133,0.9669383,0.9698063,1.4284657,0.03103332,0.028263394,0.026425136,0.022157902,0.02196594
Soil,Brown gravelly sandy loam,0.925625812,0.923669678,0.923669678,0.958752986,0.960274833,305.0528,0.93636346,0.93480617,0.92796034,0.9647794,0.96844983,1.4176807,0.030862048,0.028119653,0.026285969,0.02217946,0.022001045
Soil,Very dark grayish brown loam,0.939425754,0.93441956,0.93441956,0.971001647,0.971328143,305.5106,0.93694663,0.93519515,0.92852914,0.9675753,0.9708243,1.4224709,0.030799082,0.02809187,0.026263706,0.022186177,0.022035034
Soil,Brown sandy loam,0.918560494,0.924313556,0.924313556,0.968741736,0.969776973,305.31067,0.9244233,0.9281624,0.92174774,0.9679945,0.9719769,1.4176807,0.030592054,0.02801617,0.026190333,0.022234881,0.022072861
Soil,Dark brown interior moist clay loam,0.937066183,0.953780985,0.953780985,0.968316876,0.967213082,304.8547,0.95547205,0.96638894,0.959862,0.9793956,0.97575736,1.4176989,0.031154223,0.028502775,0.026656402,0.022234978,0.02201408
Soil,Brown to dark brown sand,0.826414479,0.850789998,0.850789998,0.962883241,0.96946792,304.7362,0.8465927,0.8646002,0.8590127,0.97260344,0.97667295,1.4136608,0.028974071,0.027032394,0.025298536,0.022683995,0.022563655
Soil,Very dark grayish brown loamy sand,0.88809022,0.893699513,0.893699513,0.963611026,0.969035192,305.1525,0.8972329,0.9009814,0.8943905,0.96663845,0.97182184,1.4155966,0.030124305,0.02759804,0.025786148,0.022290137,0.022175282
Soil,White gypsum dune sand.,0.938387885,0.885023607,0.885023607,0.975001055,0.978196063,306.93094,0.89659584,0.8626263,0.8569101,0.94165057,0.9605636,1.4448222,0.029615179,0.026719851,0.024971606,0.021818528,0.021919612
Soil,Dark brown fine sandy loam,0.95194489,0.948809581,0.948809581,0.971075274,0.973905241,305.55502,0.9482638,0.9477015,0.9409622,0.9683322,0.9704884,1.4221795,0.031031663,0.028287105,0.026448756,0.022173125,0.021981614
Soil,Very dark grayish brown silty loam,0.919334762,0.924536111,0.924536111,0.965273721,0.959116019,305.02887,0.9329622,0.93664867,0.9301805,0.9689268,0.9710761,1.4176807,0.030773744,0.028110951,0.026249152,0.022208732,0.022058144
Soil,Red-orange sandy soil,0.924118159,0.939912275,0.939912275,0.975410027,0.976575522,305.2379,0.9332708,0.9444928,0.9381247,0.9790656,0.9778039,1.4201064,0.030722642,0.028212713,0.026390264,0.022294993,0.022114443
Soil,Brown to dark brown clay,0.92932722,0.934656543,0.934656543,0.972404334,0.975466764,305.436,0.9313691,0.9361853,0.929647,0.972184,0.97373885,1.4221855,0.030711334,0.028079204,0.026256917,0.022244833,0.022076815
Soil,Dark yellowish brown silty clay,0.973895074,0.977208139,0.977208139,0.980229045,0.979785193,305.67145,0.9687521,0.9730471,0.96650445,0.9764449,0.97454506,1.4277203,0.031363267,0.028628627,0.026771061,0.022178648,0.02195345
Soil,Reddish brown fine sandy loam,0.876688496,0.882857059,0.882857059,0.96367888,0.966937665,305.06717,0.8878721,0.892337,0.88579965,0.9671449,0.9726842,1.4127514,0.029940493,0.027467068,0.02568918,0.022297101,0.02220125
Soil,Very pale brown to brownish yellow interior dry gravell,0.934694088,0.961777169,0.961777169,0.972921165,0.968363128,304.68652,0.9597934,0.9775784,0.9713211,0.987504,0.98037714,1.4125705,0.03142418,0.028982688,0.027091807,0.022403091,0.022068523
